id,country,countryCode,region,regionCode,province,municipality,brgy,zipCode
23880,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,DATU SALIBO,TEE,9625
23881,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,BAKAT,9635
23882,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,DALE-BONG,9635
23883,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,DASAWAO,9635
23884,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,DATU BAKAL,9635
23885,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,DATU KILAY,9635
23886,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,DUGUENGEN,9635
23887,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,GANTA,9635
23888,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,INALADAN,9635
23889,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,LINANTANGAN,9635
23890,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,NABUNDAS,9635
23891,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,PAGATIN,9635
23892,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,PAMALIAN,9635
23893,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,PIKEG,9635
23894,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,PUSAO,9635
23895,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,LIBUTAN,9635
23896,PHILIPPINES,PH,BANGSAMORO AUTONOMOUS REGION IN MUSLIM MINDANAO,BARMM,MAGUINDANAO,SHARIFF SAYDONA MUSTAPHA,PAGATIN,9635
23897,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,AMBOLONG,5414
23898,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,AMOROY,5414
23899,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,AMOTAG,5414
23900,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,BAGAUMA,5414
23901,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,BALAWING,5414
23902,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,BALETE,5414
23903,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,BANGON,5414
23904,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,CABANGCALAN,5414
23905,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,CABAS-AN,5414
23906,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,CALANAY,5414
23907,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,CAPSAY,5414
23908,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,CONCEPCION,5414
23909,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,DAYHAGAN,5414
23910,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,DON PABLO DELA ROSA,5414
23911,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,GUMAHANG,5414
23912,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,JABOYOAN,5414
23913,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,LANANG,5414
23914,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,LUY-A,5414
23915,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MACABUG,5414
23916,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MALUBI,5414
23917,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MANAGANAGA,5414
23918,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MANAMOC,5414
23919,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MARIPOSA,5414
23920,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MATABA,5414
23921,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MATALANGTALANG,5414
23922,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,MATONGOG,5414
23923,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,NABONGSORAN,5414
23924,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,PANGLE,5414
23925,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,PANIQUE,5414
23926,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,PINANAAN,5414
23927,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,POBLACION,5414
23928,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,PURO,5414
23929,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,SAN AGUSTIN,5414
23930,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,SAN ISIDRO,5414
23931,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,SAWANG,5414
23932,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,SYNDICATE,5414
23933,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,TALABAAN,5414
23934,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,TALIB,5414
23935,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,TIGBAO,5414
23936,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,TINAGO,5414
23937,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,AROROY,TINIGBAN,5414
23938,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,BAAO,5413
23939,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,BANASE,5413
23940,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,BATUILA,5413
23941,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,CAGARA,5413
23942,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,CAGPANDAN,5413
23943,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,CANCAHORAO,5413
23944,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,CANJUNDAY,5413
23945,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,DOCOL,5413
23946,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,EASTERN CAPSAY,5413
23947,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,GABI,5413
23948,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,GANGAO,5413
23949,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,LAGTA,5413
23950,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,LAHONG PROPER,5413
23951,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,LAHONG INTERIOR,5413
23952,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,LIPATA,5413
23953,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,MADANGCALAN,5413
23954,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,MAGDALENA,5413
23955,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,MANOBOC,5413
23956,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,OBONGON DIOT,5413
23957,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,POBLACION,5413
23958,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,POLOT,5413
23959,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,POTOSON,5413
23960,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,SOG-ONG,5413
23961,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALENO,TINAPIAN,5413
23962,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,BAYBAY,5412
23963,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,BONGCANAWAY,5412
23964,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,MABUHAY,5412
23965,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,CALUMPANG,5412
23966,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,CANTIL,5412
23967,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,CASAMONGAN,5412
23968,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,DAO,5412
23969,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,DANAO,5412
23970,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,GUINBANWAHAN,5412
23971,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,ILAYA,5412
23972,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,JANGAN,5412
23973,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,JINTOTOLO,5412
23974,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,MAPILI,5412
23975,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,MAPITOGO,5412
23976,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,PAJO,5412
23977,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,PALANE,5412
23978,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,PANGUIRANAN,5412
23979,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,PANUBIGAN,5412
23980,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,POBLACION,5412
23981,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,PULANDUTA,5412
23982,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,QUINAYANGAN DIOTAY,5412
23983,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,QUINAYANGAN TONGA,5412
23984,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,SALVACION,5412
23985,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,SAMPAD,5412
23986,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,SAN ANDRES,5412
23987,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,SAN ANTONIO,5412
23988,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,SAPATOS,5412
23989,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,TALISAY,5412
23990,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,TONGA,5412
23991,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,UBO,5412
23992,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,VICTORY,5412
23993,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BALUD,VILLA ALVAREZ,5412
23994,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,BURGOS,5415
23995,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,CANARES,5415
23996,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,CAMBA?Z,5415
23997,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,COSTA RICA,5415
23998,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,DANAO,5415
23999,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,GIBRALTAR,5415
24000,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,MABUHAY,5415
24001,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,MATABAO,5415
24002,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,NASANDIG,5415
24003,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,PANISIHAN,5415
24004,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,POBLACION,5415
24005,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,RIZAL,5415
24006,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,ROYROY,5415
24007,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,BATUAN,SAWANG,5415
24008,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,ABACA,5405
24009,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,AGUADA,5405
24010,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,BADIANG,5405
24011,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,BAGUMBAYAN,5405
24012,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,CADULAWAN,5405
24013,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,CAGBATANG,5405
24014,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,CHIMENEA,5405
24015,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,CONCEPCION,5405
24016,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,CURVADA,5405
24017,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,DIVISORIA,5405
24018,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,DOMOROG,5405
24019,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,ESTAMPAR,5405
24020,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,GAHIT,5405
24021,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,LIBTONG,5405
24022,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,LIONG,5405
24023,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,MAANAHAO,5405
24024,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,MADAMBA,5405
24025,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,MALOBAGO,5405
24026,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,MATAYUM,5405
24027,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,MATUBINAO,5405
24028,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,MINTAC,5405
24029,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,NADAWISAN,5405
24030,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,OSME?,5405
24031,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,PAWICAN,5405
24032,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,PITOGO,5405
24033,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,POBLACION,5405
24034,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,QUEZON,5405
24035,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,SAN ISIDRO,5405
24036,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,SAN JOSE,5405
24037,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,SAN PEDRO,5405
24038,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,SAN RAFAEL,5405
24039,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,SANTA TERESITA,5405
24040,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,SANTO NI?,5405
24041,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,TAGBOAN,5405
24042,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,TUYBO,5405
24043,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CATAINGAN,VILLA POGADO,5405
24044,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,BEGIA,5405
24045,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,CABAYUGAN,5405
24046,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,CABUNGAHAN,5405
24047,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,CALAPAYAN,5405
24048,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,CALUMPANG,5405
24049,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,DALIPE,5405
24050,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,DIVISORIA,5405
24051,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,GUIOM,5405
24052,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,GILOTONGAN,5405
24053,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,ITOMBATO,5405
24054,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,LIBERTAD,5405
24055,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,LOOC,5405
24056,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,MACTAN,5405
24057,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,MADBAD,5405
24058,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,R.M. MAGBALON,5405
24059,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,MAHAYAHAY,5405
24060,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,MAIHAO,5405
24061,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,MALBUG,5405
24062,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,NARO,5405
24063,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,PANANAWAN,5405
24064,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,POBLACION,5405
24065,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,PULOT,5405
24066,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,RECODO,5405
24067,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,SAN JOSE,5405
24068,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,SAN VICENTE,5405
24069,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,TABERNA,5405
24070,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,TALISAY,5405
24071,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,TUBURAN,5405
24072,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,VILLAHERMOSA,5405
24073,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,CHICO ISLAND,5405
24074,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,LAGUE-LAGUE,5405
24075,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,PALOBANDERA,5405
24076,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,PE? ISLAND,5405
24077,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,PIN-AS,5405
24078,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,IRAYA,5405
24079,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,PUNTA BATSAN,5405
24080,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CAWAYAN,TUBOG,5405
24081,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,ALBASAN,5419
24082,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,BOCA ENGA?,5419
24083,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,BUYO,5419
24084,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,CALPI,5419
24085,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,CANOMAY,5419
24086,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,CAWAYAN,5419
24087,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,POBLACION DISTRICT I,5419
24088,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,POBLACION DISTRICT II,5419
24089,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,MABABANG BAYBAY,5419
24090,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,MABITON,5419
24091,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,MANAPAO,5419
24092,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,NABASAGAN,5419
24093,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,NONOC,5419
24094,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,OSME?,5419
24095,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,PASIG,5419
24096,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,PE?FRANCIA,5419
24097,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,QUEZON,5419
24098,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,SAN ISIDRO,5419
24099,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,SAN RAMON,5419
24100,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,SAN VICENTE,5419
24101,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,TAGUILID,5419
24102,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,CLAVERIA,IMELDA,5419
24103,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,BALANTAY,5403
24104,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,BALOCAWE,5403
24105,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,BANAHAO,5403
24106,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,BUENAFLOR,5403
24107,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,BURACAN,5403
24108,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,CABANOYOAN,5403
24109,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,CABRERA,5403
24110,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,CADULAN,5403
24111,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,CALABAD,5403
24112,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,CANOMAY,5403
24113,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,DIVISORIA,5403
24114,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,GAID,5403
24115,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,GREGORIO ALINO,5403
24116,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,MAGCARAGUIT,5403
24117,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,MAMBOG,5403
24118,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,POBLACION,5403
24119,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,RIZAL,5403
24120,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,SAN VICENTE,5403
24121,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,SUBA,5403
24122,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,DIMASALANG,T.R. YANGCO,5403
24123,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,AGOHO,5407
24124,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,ALMERO,5407
24125,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,BARAS,5407
24126,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,DOMOROG,5407
24127,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,GUADALUPE,5407
24128,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,ILIGAN,5407
24129,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,LABANGTAYTAY,5407
24130,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,LABRADOR,5407
24131,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,LIBERTAD,5407
24132,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,MAGSAYSAY,5407
24133,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,MASBARANON,5407
24134,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,POBLACION,5407
24135,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,POTINGBATO,5407
24136,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,RIZAL,5407
24137,PHILIPPINES,PH,BICOL REGION,REGION V,MASBATE,ESPERANZA,SAN ROQUE,5407
